cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,water_cement_ratio,water_binder_ratio,cement_binder_ratio,slag_binder_ratio,fly_ash_binder_ratio,superplasticizer_binder_ratio,aggregate_binder_ratio,water_total_mix_ratio
2.436728242569357,-0.8376552104500453,-0.8758653940461449,-1.8728811291993348,3.7201057102684425,-1.5600589567639218,1.4873040622019065,-0.6790412603952891,-1.587121069976645,-1.6578714220355726,1.4853145633355251,-0.8350126833939371,-0.8501976192625074,2.8488146532593235,-1.039186704540105,-1.8359005816065188
1.8947312417833786,-0.8376552104500453,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,-0.614849705620708,-0.8950529255231964,0.06217292371066964,1.4853145633249205,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,-1.0991924613507327,2.2143374038577717
-0.010441164176572267,-0.8376552104500453,0.6387113633319237,-0.9993738642904295,0.9616887266262546,0.016765408684252883,1.2634928364554978,-0.6790412603952891,-0.5716850770073477,-0.3507648850661824,0.24902542618261367,-0.8350126833939371,0.6710317134990881,1.2583009787849115,0.3142894749428671,-1.0073403380984003
1.5192803886634285,-0.8376552104500453,-0.8758653940461449,1.6676110828250608,-1.023025932335808,-1.7374193328447105,-0.6642513676254448,-0.2778440430541571,-0.8301027727054485,0.22359798568595918,1.485314563315969,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,-0.80355521082298,1.8728008841544967
-1.072293192359405,2.070418583384608,-0.8758653940461449,0.9938953731878725,-1.023025932335808,0.03877363053369434,-0.9993499431905096,-0.614849705620708,1.5081806065735692,0.12682037058436954,-1.366781628789593,2.163018760957103,-0.8501976192625074,-1.0652063238593565,-0.4539785767193724,0.9928399280738436
0.3322780761072791,0.8441924233144403,-0.8758653940461449,-2.546596838836524,0.3225433279774547,0.3507725402816505,0.6031878941981386,-0.2778440430541571,-1.1317979980837065,-1.5657003620416408,-0.018468846523815047,0.7457158911524644,-0.8501976192625074,0.22455005129644587,-0.46815791870151946,-2.313175645824359
0.16862001192678813,-0.8376552104500453,0.6107212384522466,-0.4929255032528188,0.47391986976269684,-0.22661963294485732,1.0607025545637248,0.877603942888303,-0.5703680560859116,-0.2745383862731466,0.3239703433342354,-0.8350126833939371,0.578813475158701,0.6120290573530637,0.06697353477190893,-0.5633833951067441
-0.4272878805892347,-0.8376552104500453,0.5951711690746484,0.7337017198107517,-0.24932360765568193,-0.33148233705101704,0.9741457269269922,-0.6790412603952891,0.294996110575215,1.0518599510594442,0.11600731718315747,-0.8350126833939371,0.8347078658621828,-0.032281916292551796,0.7566080974744803,0.6290165230528899
0.5084511687251019,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,0.0698440613799635,0.6378106252528309,-0.614849705620708,-0.5701059374097724,0.869785922591247,1.4853145632813838,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,0.7307662103653323,0.4110002659679785
0.05598475599080327,-0.6633102587813011,1.3166943881952067,-0.1444518603370318,-0.09794706587043983,-1.690813686575306,0.34104435906974806,-0.614849705620708,-0.40701198851133513,-0.5284960530958555,-0.20001500474459488,-0.6646699876919598,1.0241666308338375,-0.14343356449099093,-0.6721395474312598,0.08184550053619355
1.0475600860255427,-0.6051952748917198,0.5858411274480896,-1.166641212890007,1.314900657458486,-0.44799645272452754,0.8851158470720668,-0.2778440430541571,-1.1363922530652097,-1.2827137204314358,0.4036812769003899,-0.6355428600830192,0.2472345431389217,0.980724431470901,-0.8156279659136246,-1.2871609297580413
0.6143475631948314,-0.3959813328892267,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-1.2788048438462463,3.6057450208080004,-0.28885149921340286,1.030723295582516,1.0099651979509128,-0.33534077600326373,-0.8501976192625074,-1.0652063238593565,-0.2776490018705295,2.294662736750488
1.075478226385744,1.3590911805761317,-0.8758653940461449,-1.6823822044053716,2.677289533525664,-0.3612581666120247,-0.21786544224172538,0.1714968403679107,-1.2386440648162733,-1.7778329736737535,-0.06661202245382371,0.7963224435311129,-0.8501976192625074,1.7372121534202603,-1.3245399957168709,-1.6833078870890212
0.11759720368228202,-0.8376552104500453,0.6200512800788057,-0.6509002213746425,0.5580179485322757,-0.14764895454392216,1.1324210688913026,-0.6790412603952891,-0.5740148767915205,-0.30251577039793515,0.30247418703216444,-0.8350126833939371,0.605264070350688,0.727791904394226,0.13834526127938981,-0.7051191715589579
0.1917246798110931,-0.8376552104500453,0.7957670640456658,-0.8599844071241147,1.1298848841654123,-0.25121705736482036,0.13083492052339762,-0.2778440430541571,-0.6715947681049454,-0.5564639509218736,0.22545123058833957,-0.8350126833939371,0.700039294955921,1.2619517274014596,-0.22257576143220204,-0.6854200350011155
-0.40610860169528895,-0.8376552104500453,-0.8758653940461449,0.5524954254945422,-1.023025932335808,-0.05961606714615925,1.3797262907105383,-0.502514484765191,0.21570477266044438,2.822815085276588,1.485314563223575,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,2.7000022237530286,0.6330292967604321
1.0475600860255427,-0.6051952748917198,0.5858411274480896,-1.166641212890007,1.3821791204741491,-0.44799645272452754,0.8851158470720668,-0.6790412603952891,-1.1363922530652097,-1.2827137204314358,0.4036812769003899,-0.6355428600830192,0.2472345431389217,1.0396001366602612,-0.8156279659136246,-1.2881126026577363
-0.637155280538335,0.8046742342695252,-0.8758653940461449,0.9938953731878725,-1.023025932335808,0.010292402257946745,-0.2895839565693032,0.7171250559518502,0.6634443734493415,0.8369949449353287,-0.4158138070372784,1.1633920863247649,-0.8501976192625074,-1.0652063238593565,0.2646791554807724,1.02311519331031
0.18306042935447853,-0.8376552104500453,0.9512677578216482,-0.339597100369872,0.5748375642861915,0.6498254371769929,-0.24630554275093694,0.877603942888303,-0.5438150870088989,-0.40991850425452603,0.13847225733908358,-0.8350126833939371,0.8070652013332009,0.6240806236183057,-0.22233017501310484,-0.4069082685160651
0.1715080954123263,-0.8376552104500453,-0.8758653940461449,0.1807902063843694,-1.023025932335808,1.5197975008725384,-0.054643995841029205,-0.2778440430541571,-0.4131930080002268,1.259772369978615,1.4853145632644027,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,1.4131832429170035,0.1285810641488623
-0.30213759621591807,-0.8376552104500453,1.0694482850913947,-1.8031864006161775,0.995327958134086,1.4783702597441786,0.3398078329606516,-0.502514484765191,-0.5682494418772582,-0.702024344731989,-0.11366918516005414,-0.8350126833939371,1.117320259635653,1.314201713220365,0.4266848551966505,-1.7085901288696514
-0.30213759621591807,-0.8376552104500453,1.0694482850913947,-1.8031864006161775,0.995327958134086,1.4783702597441786,0.3398078329606516,-0.2778440430541571,-0.5682494418772582,-0.702024344731989,-0.11366918516005414,-0.8350126833939371,1.117320259635653,1.314201713220365,0.4266848551966505,-1.7085901288696514
-1.0896216932726337,-0.8376552104500453,1.4566450125935908,-0.005062403170717013,0.995327958134086,0.652414639747516,-0.5492544394795008,-0.2778440430541571,1.1282427440256693,0.8513621155771489,-0.7782538431373769,-0.8350126833939371,1.9350785375593564,1.7440058951427078,0.82476191124683,0.22377049053250334
-0.009478469681393237,0.29907387443016686,-0.49488869429498805,-0.9947275490515527,0.8607710321027596,1.1534253371436116,0.11228702888695495,0.1714968403679107,-0.5711925315077648,-0.5653442759503751,0.030114879144404434,0.3882141637367418,-0.4914930929309751,1.0021488510897114,0.0503277168479062,-1.0522141913585121
0.9801714713629877,0.26652948345200134,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,-0.614849705620708,-0.5053520086086182,0.06217292371066964,0.5346158326219382,0.1643311313926693,-0.8501976192625074,-1.0652063238593565,-1.0991924613507327,2.2143374038577717
2.5204826636499615,-0.8376552104500453,-0.8758653940461449,-0.4232307746696614,-1.023025932335808,1.9729079507139682,-1.9836247260310682,0.7171250559518502,-1.4134513674792117,-1.2262382191462073,1.4853145633369664,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,-1.0943713093334724,-0.681595647660642
0.5228915861527923,0.8186218304030247,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,3.6057450208080004,-0.22699421081500248,0.06217292371066964,0.059266467270447605,0.6640030387859726,-0.8501976192625074,-1.0652063238593565,-1.0991924613507327,2.2143374038577717
0.3062853247374365,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.0337240414409347,0.9469421525268757,-0.614849705620708,-0.4424970220201214,1.1869410974709136,1.4853145632716553,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,1.0778712882893533,0.42398866798739765
0.9416636915558133,-0.8376552104500453,-0.8758653940461449,1.509636364703237,-1.023025932335808,0.3999673891215766,-0.1362547190413773,-0.2778440430541571,-0.6003588810858791,0.7945962102351584,1.4853145632985714,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,0.11606723180707917,1.1894203221697606
-1.0703678033690465,1.3358451870202992,2.1563981345855114,0.1343270539955978,0.1543471704382969,-0.9658369668290187,-1.6992237209389471,-0.2778440430541571,1.143681811383005,-1.092207392028102,-1.8222165398452854,0.8669663090070256,1.2273444321655187,-0.12496452923528735,-1.441893617789328,0.29897396045842245
1.0042388337424717,-0.8376552104500453,-0.8758653940461449,0.1668512606677374,-1.023025932335808,0.9734757584922998,-0.4218922502425949,-0.614849705620708,-0.877223471815708,0.10648568580366961,1.4853145633007194,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,0.09609639312370831,0.07288437120900937
-0.5707293603709592,-0.8376552104500453,1.0538982157137964,-1.0969464843068497,0.8775906478566756,1.3735075556380203,0.26561626641488084,-0.502514484765191,-0.1024177577167912,-0.08230956619927686,-0.23453547285476084,-0.8350126833939371,1.2660438362221194,1.3641889369676021,0.7432641218224262,-1.0620680143571748
-1.07999474832084,2.180837052774813,-0.8758653940461449,0.05069337969580838,1.1130652684114963,-1.4733206706514204,0.6600680952165616,-0.2778440430541571,1.1301397912067723,-0.3385646978705433,-1.4145733902098363,2.2132559177271447,-0.8501976192625074,1.1347493339220494,-0.48746054495769536,0.12404880676038627
1.4037570492419056,-0.5819492813358872,1.1767437637968226,-0.1909150127258034,0.40664140674703364,-1.9497339436275516,-0.2895839565693032,-0.2778440430541571,-1.0905161212798278,-1.3264177478698407,0.2188127940624036,-0.6448261442469836,0.48557841998000695,0.019232216579899247,-1.5028633795754411,-0.17018677424141485
-0.8296941795742068,2.5097678615898436,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.5541537581159488,-0.7087663075529076,0.7171250559518502,0.7936510477169765,-0.5835273242201791,-1.3667816287836088,2.1630187609665392,-0.8501976192625074,-1.0652063238593565,-0.9220300912858083,0.43734830329288893
1.8947312417833786,-0.8376552104500453,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,3.6057450208080004,-0.8950529255231964,0.06217292371066964,1.4853145633249205,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,-1.0991924613507327,2.2143374038577717
-0.1173002531414813,0.48736642223241067,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-1.2788048438462463,5.130294446704302,0.32972138476595036,1.030723295582516,0.05926646725293443,0.6640030387780829,-0.8501976192625074,-1.0652063238593565,-0.2776490018705295,2.294662736750488
-0.6323418080624382,-0.8376552104500453,0.6853615714647183,-1.0597759623958318,0.4402806382548651,0.4556352443878088,1.6097201470024278,-0.502514484765191,-0.0193720416730586,0.297113713780931,-0.039935557556874786,-0.8350126833939371,1.026592489092228,0.9851415205460757,1.2725318416534321,-1.0464849405478418
0.027103921135422506,-0.8376552104500453,-0.8758653940461449,0.1807902063843694,-1.023025932335808,1.7010416808091104,0.007182309613779744,-0.2778440430541571,-0.30426078815237906,1.5305090746232834,1.4853145632558304,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,1.7431154282596242,0.11620179221631677
-0.8460599859922558,-0.8376552104500453,1.0710032920291546,-0.938971766185026,0.6421160273018547,1.495200076452574,0.3608287768152872,-0.2778440430541571,0.308999355636437,0.32976502324519674,-0.4010163572129377,-0.8350126833939371,1.470895271867893,1.248720856531129,1.1775729836696656,-0.9100410383824211
1.9428659665423464,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.47129927585922904,-0.7569908258076583,-0.2778440430541571,-1.154853536806134,-0.5835273242201791,1.485314563325963,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,-0.9177646887930027,0.4291965671594652
0.5228915861527923,0.8186218304030247,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,5.130294446704302,-0.22699421081500248,0.06217292371066964,0.059266467270447605,0.6640030387859726,-0.8501976192625074,-1.0652063238593565,-1.0991924613507327,2.2143374038577717
-1.0607408584172529,-0.34832704609976994,1.6712359700044468,-2.8021441769747675,-0.06430783436260824,1.1145872985857748,0.08261040226864694,0.877603942888303,-0.09941355355890631,-1.1827730745226954,-1.1323488313347903,-0.27239735038676083,1.7121968509925771,0.05896692639548691,0.29734336927183824,-2.374749983975352
-0.25785364943766764,-0.8376552104500453,0.9637078133237267,0.5013859578668937,-0.04748821860869252,0.9191025045113277,-0.23641333387816807,0.1714968403679107,0.03796609550038098,0.39934477346412117,-0.03575197499798882,-0.8350126833939371,1.0214446735221985,0.09168456157497738,0.25249709244271884,0.31733268410116444
-1.1955180877423632,0.8360563255698991,0.8657423762448578,1.7605373876026038,0.6589356430557703,-0.6421866455137117,-1.4271879769377878,-0.2778440430541571,2.185440036631428,0.5188877332087787,-1.4827204983879094,0.9199325523230266,0.7475998248577881,0.7333746700271464,-0.5722213118358265,1.918982030114166
-1.135831029041243,1.3474681837982154,1.4006647628342372,0.9799564274712405,0.8775906478566756,-1.8629956575150488,-0.7879039785350628,-0.2778440430541571,1.6653291285757557,-0.49605883127146844,-1.7285315299519712,1.0642658970755203,0.8811111184309519,0.6195542391634765,-1.1829221152933391,1.1295286345354805
1.4133839941936992,0.39786934704245525,-0.8758653940461449,-1.3292622462507078,1.7522106670602962,-1.5600589567639218,1.4056933390015585,-0.2778440430541571,-1.2809332452261817,-1.4801306705576867,0.5342579562025265,0.1647073195427583,-0.8501976192625074,1.2249123329654028,-1.0493600868832151,-1.3836882239878119
0.5036376962492051,1.133605043084556,-0.8758653940461449,0.5943122626444369,0.33936294373137044,-2.0921400850062866,0.35711919848799784,-0.2778440430541571,-0.5387605592348618,-0.6664832148986318,-0.1267480714170687,0.8595355168458901,-0.8501976192625074,0.1291722965612238,-1.0882813050903515,0.5566016617530145
1.0629631979484129,0.2909377766856254,-0.8758653940461449,-1.1248243757401124,1.0121475738880017,-1.5600589567639218,1.8829924171126837,-0.6790412603952891,-1.1342954596202148,-1.1880819623643588,0.5350073083209237,0.16391962477802574,-0.8501976192625074,0.771886595783398,-0.7325841496454322,-1.2020089271652874
0.07812672937992864,1.4974048422333355,-0.8758653940461449,-1.7381379872718983,0.8607710321027596,0.41420800325945034,0.37443056401534547,-0.6790412603952891,-0.8125210862298378,-1.4148398868531802,-0.47481859552242767,1.2254160151973503,-0.8501976192625074,0.6300079462471173,-0.6905443866984606,-1.7371284594043273
-0.011403858671751844,-0.8376552104500453,-0.8758653940461449,0.4131059683282274,-1.023025932335808,-0.05961606714615925,1.0211337190726464,-0.2778440430541571,-0.21460042199740706,1.7533481217292448,1.4853145632533875,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,1.662500159571216,0.48299457247388067
0.4381744705770086,2.449328278344679,-0.8758653940461449,0.0785712711290724,0.7093944903175179,-0.3871501923172493,-1.4036939808649607,-0.6790412603952891,-0.6098902527303158,-1.3660329832858866,-0.7311537057715232,1.4948672079740952,-0.8501976192625074,0.18712797741726708,-1.5662088281063895,-0.14287264945092626
-0.25785364943766764,-0.8376552104500453,0.9637078133237267,0.2969480873562984,-0.04748821860869252,0.7223231091516235,-0.19437144616889684,0.877603942888303,-0.018871747062505523,0.30328441740238854,-0.03575197499798882,-0.8350126833939371,1.0214446735221985,0.09168456157497738,0.22635780142935544,0.19764662817303846
0.20809048622914206,-0.8376552104500453,0.987032917390124,1.3656005922980452,0.6421160273018547,-1.222168021310741,-0.566565805006847,-0.2778440430541571,-0.16283635949481598,0.25629848679889883,0.12814454498591332,-0.8350126833939371,0.8197732471311765,0.6746507433926429,-0.5960689273503278,1.4695287548079168
-1.0896216932726337,-0.8376552104500453,1.3571245685769622,-0.8506917766463596,-1.023025932335808,0.42715401611206266,1.5763339420568305,-0.2778440430541571,0.7700328103008494,0.4720649475434109,-0.7266157304328394,-0.8350126833939371,1.8715388611349266,-1.0652063238593565,1.3292358542975014,-0.8394406294472887
-1.6961192252356296,0.9406632965711457,-0.8758653940461449,0.459569120716999,-1.023025932335808,-1.1082431082077537,2.0845461728953603,-0.614849705620708,3.659098965912086,2.2651502400726584,-1.3667816288185608,2.1630187609114286,-0.8501976192625074,-1.0652063238593565,2.1438107492999197,0.5766366317911796
-0.22319664761121077,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,-1.0719942722204399,2.121641956168246,-0.2778440430541571,-0.008674369424849901,2.2651502400726584,1.4853145632385822,-0.8350126833939371,-0.8501976192625074,-1.0652063238593565,2.162438012891689,0.5570506287755999
