cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
2.436728242569357,-0.8376552104500453,-0.8758653940461449,-1.8728811291993348,3.7201057102684425,-1.5600589567639218,1.4873040622019065,-0.6790412603952891
1.8947312417833786,-0.8376552104500453,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,-0.614849705620708
-0.010441164176572267,-0.8376552104500453,0.6387113633319237,-0.9993738642904295,0.9616887266262546,0.016765408684252883,1.2634928364554978,-0.6790412603952891
1.5192803886634285,-0.8376552104500453,-0.8758653940461449,1.6676110828250608,-1.023025932335808,-1.7374193328447105,-0.6642513676254448,-0.2778440430541571
-1.072293192359405,2.070418583384608,-0.8758653940461449,0.9938953731878725,-1.023025932335808,0.03877363053369434,-0.9993499431905096,-0.614849705620708
0.3322780761072791,0.8441924233144403,-0.8758653940461449,-2.546596838836524,0.3225433279774547,0.3507725402816505,0.6031878941981386,-0.2778440430541571
0.16862001192678813,-0.8376552104500453,0.6107212384522466,-0.4929255032528188,0.47391986976269684,-0.22661963294485732,1.0607025545637248,0.877603942888303
-0.4272878805892347,-0.8376552104500453,0.5951711690746484,0.7337017198107517,-0.24932360765568193,-0.33148233705101704,0.9741457269269922,-0.6790412603952891
0.5084511687251019,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,0.0698440613799635,0.6378106252528309,-0.614849705620708
0.05598475599080327,-0.6633102587813011,1.3166943881952067,-0.1444518603370318,-0.09794706587043983,-1.690813686575306,0.34104435906974806,-0.614849705620708
1.0475600860255427,-0.6051952748917198,0.5858411274480896,-1.166641212890007,1.314900657458486,-0.44799645272452754,0.8851158470720668,-0.2778440430541571
0.6143475631948314,-0.3959813328892267,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-1.2788048438462463,3.6057450208080004
1.075478226385744,1.3590911805761317,-0.8758653940461449,-1.6823822044053716,2.677289533525664,-0.3612581666120247,-0.21786544224172538,0.1714968403679107
0.11759720368228202,-0.8376552104500453,0.6200512800788057,-0.6509002213746425,0.5580179485322757,-0.14764895454392216,1.1324210688913026,-0.6790412603952891
0.1917246798110931,-0.8376552104500453,0.7957670640456658,-0.8599844071241147,1.1298848841654123,-0.25121705736482036,0.13083492052339762,-0.2778440430541571
-0.40610860169528895,-0.8376552104500453,-0.8758653940461449,0.5524954254945422,-1.023025932335808,-0.05961606714615925,1.3797262907105383,-0.502514484765191
1.0475600860255427,-0.6051952748917198,0.5858411274480896,-1.166641212890007,1.3821791204741491,-0.44799645272452754,0.8851158470720668,-0.6790412603952891
-0.637155280538335,0.8046742342695252,-0.8758653940461449,0.9938953731878725,-1.023025932335808,0.010292402257946745,-0.2895839565693032,0.7171250559518502
0.18306042935447853,-0.8376552104500453,0.9512677578216482,-0.339597100369872,0.5748375642861915,0.6498254371769929,-0.24630554275093694,0.877603942888303
0.1715080954123263,-0.8376552104500453,-0.8758653940461449,0.1807902063843694,-1.023025932335808,1.5197975008725384,-0.054643995841029205,-0.2778440430541571
-0.30213759621591807,-0.8376552104500453,1.0694482850913947,-1.8031864006161775,0.995327958134086,1.4783702597441786,0.3398078329606516,-0.502514484765191
-0.30213759621591807,-0.8376552104500453,1.0694482850913947,-1.8031864006161775,0.995327958134086,1.4783702597441786,0.3398078329606516,-0.2778440430541571
-1.0896216932726337,-0.8376552104500453,1.4566450125935908,-0.005062403170717013,0.995327958134086,0.652414639747516,-0.5492544394795008,-0.2778440430541571
-0.009478469681393237,0.29907387443016686,-0.49488869429498805,-0.9947275490515527,0.8607710321027596,1.1534253371436116,0.11228702888695495,0.1714968403679107
0.9801714713629877,0.26652948345200134,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,-0.614849705620708
2.5204826636499615,-0.8376552104500453,-0.8758653940461449,-0.4232307746696614,-1.023025932335808,1.9729079507139682,-1.9836247260310682,0.7171250559518502
0.5228915861527923,0.8186218304030247,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,3.6057450208080004
0.3062853247374365,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.0337240414409347,0.9469421525268757,-0.614849705620708
0.9416636915558133,-0.8376552104500453,-0.8758653940461449,1.509636364703237,-1.023025932335808,0.3999673891215766,-0.1362547190413773,-0.2778440430541571
-1.0703678033690465,1.3358451870202992,2.1563981345855114,0.1343270539955978,0.1543471704382969,-0.9658369668290187,-1.6992237209389471,-0.2778440430541571
1.0042388337424717,-0.8376552104500453,-0.8758653940461449,0.1668512606677374,-1.023025932335808,0.9734757584922998,-0.4218922502425949,-0.614849705620708
-0.5707293603709592,-0.8376552104500453,1.0538982157137964,-1.0969464843068497,0.8775906478566756,1.3735075556380203,0.26561626641488084,-0.502514484765191
-1.07999474832084,2.180837052774813,-0.8758653940461449,0.05069337969580838,1.1130652684114963,-1.4733206706514204,0.6600680952165616,-0.2778440430541571
1.4037570492419056,-0.5819492813358872,1.1767437637968226,-0.1909150127258034,0.40664140674703364,-1.9497339436275516,-0.2895839565693032,-0.2778440430541571
-0.8296941795742068,2.5097678615898436,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.5541537581159488,-0.7087663075529076,0.7171250559518502
1.8947312417833786,-0.8376552104500453,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,3.6057450208080004
-0.1173002531414813,0.48736642223241067,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-1.2788048438462463,5.130294446704302
-0.6323418080624382,-0.8376552104500453,0.6853615714647183,-1.0597759623958318,0.4402806382548651,0.4556352443878088,1.6097201470024278,-0.502514484765191
0.027103921135422506,-0.8376552104500453,-0.8758653940461449,0.1807902063843694,-1.023025932335808,1.7010416808091104,0.007182309613779744,-0.2778440430541571
-0.8460599859922558,-0.8376552104500453,1.0710032920291546,-0.938971766185026,0.6421160273018547,1.495200076452574,0.3608287768152872,-0.2778440430541571
1.9428659665423464,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.47129927585922904,-0.7569908258076583,-0.2778440430541571
0.5228915861527923,0.8186218304030247,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,5.130294446704302
-1.0607408584172529,-0.34832704609976994,1.6712359700044468,-2.8021441769747675,-0.06430783436260824,1.1145872985857748,0.08261040226864694,0.877603942888303
-0.25785364943766764,-0.8376552104500453,0.9637078133237267,0.5013859578668937,-0.04748821860869252,0.9191025045113277,-0.23641333387816807,0.1714968403679107
-1.1955180877423632,0.8360563255698991,0.8657423762448578,1.7605373876026038,0.6589356430557703,-0.6421866455137117,-1.4271879769377878,-0.2778440430541571
-1.135831029041243,1.3474681837982154,1.4006647628342372,0.9799564274712405,0.8775906478566756,-1.8629956575150488,-0.7879039785350628,-0.2778440430541571
1.4133839941936992,0.39786934704245525,-0.8758653940461449,-1.3292622462507078,1.7522106670602962,-1.5600589567639218,1.4056933390015585,-0.2778440430541571
0.5036376962492051,1.133605043084556,-0.8758653940461449,0.5943122626444369,0.33936294373137044,-2.0921400850062866,0.35711919848799784,-0.2778440430541571
1.0629631979484129,0.2909377766856254,-0.8758653940461449,-1.1248243757401124,1.0121475738880017,-1.5600589567639218,1.8829924171126837,-0.6790412603952891
0.07812672937992864,1.4974048422333355,-0.8758653940461449,-1.7381379872718983,0.8607710321027596,0.41420800325945034,0.37443056401534547,-0.6790412603952891
-0.011403858671751844,-0.8376552104500453,-0.8758653940461449,0.4131059683282274,-1.023025932335808,-0.05961606714615925,1.0211337190726464,-0.2778440430541571
0.4381744705770086,2.449328278344679,-0.8758653940461449,0.0785712711290724,0.7093944903175179,-0.3871501923172493,-1.4036939808649607,-0.6790412603952891
-0.25785364943766764,-0.8376552104500453,0.9637078133237267,0.2969480873562984,-0.04748821860869252,0.7223231091516235,-0.19437144616889684,0.877603942888303
0.20809048622914206,-0.8376552104500453,0.987032917390124,1.3656005922980452,0.6421160273018547,-1.222168021310741,-0.566565805006847,-0.2778440430541571
-1.0896216932726337,-0.8376552104500453,1.3571245685769622,-0.8506917766463596,-1.023025932335808,0.42715401611206266,1.5763339420568305,-0.2778440430541571
-1.6961192252356296,0.9406632965711457,-0.8758653940461449,0.459569120716999,-1.023025932335808,-1.1082431082077537,2.0845461728953603,-0.614849705620708
-0.22319664761121077,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,-1.0719942722204399,2.121641956168246,-0.2778440430541571
-1.2186227556266678,-0.8376552104500453,0.864187369307098,0.1064491625623351,0.305723712223539,0.2510882413165354,0.5252867493250785,-0.2778440430541571
-0.964471408899317,0.671009771323488,0.9683728341370061,-0.10263502318713712,-0.4175197651948397,0.4491622379615026,-0.3291527920603815,0.877603942888303
-0.1173002531414813,0.48736642223241067,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-1.2788048438462463,0.7171250559518502
-0.27133137237017874,-0.8376552104500453,0.6122762453900066,0.4502764902392452,-0.13158629737827143,-0.30688491263105405,1.0359720323818011,-0.502514484765191
1.0475600860255427,-0.6051952748917198,0.5858411274480896,-1.166641212890007,1.3821791204741491,-0.44799645272452754,0.8851158470720668,-0.614849705620708
0.39100244031322023,1.6322316048571643,-0.8758653940461449,-1.2270433109954106,1.3821791204741491,-1.5600589567639218,1.322846089692114,-0.614849705620708
-0.6496703089756668,2.8363740710492915,-0.8758653940461449,0.1668512606677374,-1.023025932335808,0.05689804852735123,-1.0401553047906844,-0.2778440430541571
1.6636845629403325,-0.8376552104500453,-0.8758653940461449,-0.7949359937798343,0.8775906478566756,0.7430367297158019,-0.35141026202411213,-0.2778440430541571
0.05598475599080327,0.5571044028999084,-0.8758653940461449,-0.6555465366135195,0.1543471704382969,-0.0337240414409347,0.2544875314330155,-0.2778440430541571
-0.9259636290921427,-0.31229575608822946,1.0212430700208401,-0.5533276013582225,0.35618255948528615,1.123649507582604,0.0900295589232243,-0.502514484765191
0.09449253579797762,1.3939601709098806,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.5256725298402012,-0.6877453636982733,0.7171250559518502
-1.0896216932726337,-0.8376552104500453,1.3571245685769622,-0.8506917766463596,-1.023025932335808,0.42715401611206266,1.5763339420568305,-0.6790412603952891
-1.3177802886301415,1.6264201064682062,-0.8758653940461449,0.9938953731878725,-1.023025932335808,-0.010421218306233193,-0.30813184820574585,-0.6790412603952891
-1.066517025388329,0.6721720710012796,1.1238735279129886,-0.30707289369773244,0.2889040964696231,0.43621622510889035,-0.331625844278573,-0.2778440430541571
-1.291787537260299,0.7430723513465688,0.7724419599792683,-0.1909150127258034,0.1543471704382969,-0.40915841416669074,0.007182309613779744,-0.2778440430541571
0.8126626292017795,1.3590911805761317,-0.8758653940461449,-0.7995823090187112,0.9280494951184228,-0.3612581666120247,-0.21786544224172538,-0.2778440430541571
-0.27133137237017874,-0.8376552104500453,0.6122762453900066,0.4502764902392452,-0.13158629737827143,-0.30688491263105405,1.0359720323818011,0.1714968403679107
-0.25785364943766764,-0.8376552104500453,0.9637078133237267,0.2969480873562984,-0.04748821860869252,0.7223231091516235,-0.19437144616889684,-0.6790412603952891
-0.6092371401781336,-0.2123379837981495,1.0196880630830805,-1.2316896262342876,0.5916571800401071,0.5397843279297886,0.08879303281412783,-0.2778440430541571
1.8947312417833786,-0.8376552104500453,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,-0.2778440430541571
-1.0790320538256608,-0.8376552104500453,1.6634609353156478,-0.2606097413089608,-0.2661432234095977,1.1132926973005117,0.08261040226864694,-0.502514484765191
-1.1858911427905696,1.289353199908634,-0.8758653940461449,0.5060322731057706,0.49073948551661256,-1.2377032367338765,1.1695168521641879,-0.2778440430541571
0.8126626292017795,1.3590911805761317,-0.8758653940461449,-0.7995823090187112,0.9280494951184228,-0.3612581666120247,-0.21786544224172538,-0.6790412603952891
-0.39744435123867466,0.22817359408487764,0.23596456645212915,3.0103961868605604,-0.013848987100860922,-1.5497021464818326,-0.9647272121358171,-0.2778440430541571
2.0487623610120758,-0.5354572942242221,1.0367931393984384,1.295905863714888,-0.36706091793309237,-1.172973172470815,-0.9202122722083544,-0.614849705620708
-0.7189843126285805,2.7108457058477953,-0.8758653940461449,0.9938953731878725,-1.023025932335808,-0.11916772626817602,-1.7734152874847178,0.7171250559518502
-0.631379113567259,-0.8376552104500453,0.6853615714647183,-1.055129647156955,0.7262141060714336,0.40385119297735966,1.6121931992206193,0.877603942888303
-0.25400287145695016,-0.8376552104500453,0.6775865367759192,-1.6730895739276177,1.0626064211497492,0.4323324212531073,1.5627321548567723,-0.2778440430541571
-0.6198267796251065,0.3025607734635417,-0.49488869429498805,-0.019001348887349022,0.10388832317654959,1.2090931924098438,0.1493828121598403,-0.502514484765191
0.027103921135422506,-0.8376552104500453,-0.8758653940461449,0.1343270539955978,-1.023025932335808,1.7010416808091104,0.007182309613779744,-0.2778440430541571
2.32794376461409,-0.8376552104500453,-0.8758653940461449,-0.5626202318359762,-0.14840591313218715,-1.5225155194913464,1.0087684579816847,-0.2778440430541571
1.6155498381813644,-0.5587032877800546,0.35259008678411596,-0.934325450946149,0.9280494951184228,-0.07256207999877154,-0.7594638780258511,-0.6790412603952891
-0.27133137237017874,-0.8376552104500453,0.6122762453900066,0.2458386197286499,-0.09794706587043983,-0.20331680981015582,1.0854330767456484,-0.2778440430541571
-1.248466284977228,0.7825905403914842,0.8128721403610237,0.4920933273891386,0.0029706286530548002,-1.0383346388036476,0.08137387615955048,-0.2778440430541571
2.4049593242284386,-0.8376552104500453,-0.8758653940461449,0.1343270539955978,0.1375275546843812,-0.6810246840715485,-0.6605417892981569,-0.2778440430541571
1.1438295355434787,-0.8376552104500453,-0.8758653940461449,0.1343270539955978,-1.023025932335808,0.8724968582419247,-0.4874281340246918,-0.2778440430541571
-1.012606133658285,0.5106124157882432,-0.8758653940461449,0.459569120716999,-1.023025932335808,-0.3340715396215401,1.0310259279454153,-0.2778440430541571
0.6817361778573865,-0.8376552104500453,-0.8758653940461449,0.459569120716999,-1.023025932335808,1.079633063883721,0.4399664477974424,-0.6790412603952891
-1.2051450326941566,0.34789046089741527,-0.8758653940461449,0.459569120716999,-1.023025932335808,-1.0952970953551413,2.0981479600954187,-0.6790412603952891
-0.40610860169528895,-0.8376552104500453,-0.8758653940461449,0.5524954254945422,-1.023025932335808,-0.05961606714615925,1.3797262907105383,-0.6790412603952891
0.5613993659599666,-0.8376552104500453,-0.8758653940461449,-0.009708718409593909,-0.4511589967026713,0.1708229616303387,0.5364154843069437,-0.2778440430541571
1.2208450951578274,-0.8376552104500453,-0.8758653940461449,-0.3303044698921182,-1.023025932335808,1.9081778864509067,-0.9696733165722016,-0.2778440430541571
0.9801714713629877,0.26652948345200134,-0.8758653940461449,2.1322426067127767,-1.023025932335808,-0.5256725298402012,-2.2185646867593425,-0.2778440430541571
0.975357998887091,0.9197419023708961,-0.8758653940461449,-1.3106769852951987,1.6512929725368015,2.093305870243262,-2.0825468147587625,0.7331729446454954
-0.7189843126285805,0.7395854523131938,-0.8758653940461449,0.1668512606677374,-1.023025932335808,1.3411425235064898,-0.17458702842335913,-0.614849705620708
-0.8460599859922558,-0.8376552104500453,1.0710032920291546,-0.7205949499577999,0.6421160273018547,1.3773913594938034,0.315077310778728,0.877603942888303
0.412181719207166,1.0685162611282246,-0.8758653940461449,0.3666428159394558,-0.18204514464001875,-1.3283253267021624,0.007182309613779744,-0.2778440430541571
-1.066517025388329,0.6721720710012796,1.1238735279129886,-0.30707289369773244,0.2889040964696231,0.43621622510889035,-0.331625844278573,-0.502514484765191
-1.1878165317809282,-0.8376552104500453,1.3446845130748837,0.5199712188224026,0.5075591012705283,-1.2351140341633533,1.1658072738368999,-0.2778440430541571
1.0042388337424717,-0.8376552104500453,-0.8758653940461449,0.1668512606677374,-1.023025932335808,0.9734757584922998,-0.4218922502425949,-0.2778440430541571
